"metric","kind","llm","variant","method","code","count","avg_ms","median_ms","p95_ms","avg_bytes","median_bytes","p95_bytes"
"latency_perprobe","endpoint","deepseek","c","GET","401","246","123","101","285",,,
"latency_perprobe","endpoint","claude","v","GET","400","16","54","40","193",,,
"latency_perprobe","endpoint","deepseek","v","GET","308","4","77","69","107",,,
"latency_perprobe","endpoint","deepseek","t","GET","503","1","182","182","182",,,
"latency_perprobe","endpoint","claude","v","HEAD","405","102","105","89","317",,,
"latency_perprobe","endpoint","deepseek","t","HEAD","405","93","114","95","201",,,
"latency_perprobe","endpoint","deepseek","t","HEAD","ERR","108","1428","5","15013",,,
"latency_perprobe","endpoint","mistral","v","HEAD","308","4","48","24","89",,,
"latency_perprobe","endpoint","claude","c","GET","429","18","35","32","59",,,
"latency_perprobe","endpoint","gpt","v","GET","400","39","113","104","183",,,
"latency_perprobe","endpoint","gemini","t","GET","404","113","124","95","310",,,
"latency_perprobe","endpoint","gpt","v","HEAD","503","4","260","201","337",,,
"latency_perprobe","endpoint","gpt","v","GET","502","1","151","151","151",,,
"latency_perprobe","endpoint","gemini","c","HEAD","200","39","116","58","307",,,
"latency_perprobe","endpoint","claude","v","HEAD","403","45","259","266","402",,,
"latency_perprobe","endpoint","mistral","v","HEAD","405","67","117","82","384",,,
"latency_perprobe","endpoint","gpt","t","HEAD","200","50","183","180","501",,,
"latency_perprobe","endpoint","claude","c","HEAD","405","64","256","222","582",,,
"latency_perprobe","endpoint","claude","v","GET","ERR","116","1385","1","15008",,,
"latency_perprobe","endpoint","claude","t","HEAD","400","8","619","824","938",,,
"latency_perprobe","endpoint","deepseek","t","HEAD","200","37","127","78","567",,,
"latency_perprobe","endpoint","claude","t","GET","ERR","166","569","1","8",,,
"latency_perprobe","endpoint","claude","c","GET","401","336","125","100","310",,,
"latency_perprobe","endpoint","gpt","v","GET","ERR","135","557","1","7",,,
"latency_perprobe","endpoint","gemini","v","HEAD","200","53","192","116","543",,,
"latency_perprobe","endpoint","mistral","c","HEAD","200","31","230","222","585",,,
"latency_perprobe","endpoint","mistral","c","GET","405","21","77","77","145",,,
"latency_perprobe","endpoint","mistral","v","HEAD","404","362","244","133","637",,,
"latency_perprobe","endpoint","gpt","c","GET","400","7","84","35","212",,,
"latency_perprobe","endpoint","gpt","t","HEAD","404","241","170","117","617",,,
"latency_perprobe","endpoint","mistral","v","GET","200","43","150","99","512",,,
"latency_perprobe","endpoint","gpt","t","HEAD","403","66","239","238","352",,,
"latency_perprobe","endpoint","gpt","v","GET","404","230","135","101","279",,,
"latency_perprobe","endpoint","deepseek","t","HEAD","503","1","580","580","580",,,
"latency_perprobe","endpoint","gpt","c","HEAD","406","18","650","278","1226",,,
"latency_perprobe","endpoint","mistral","c","HEAD","401","204","184","118","686",,,
"latency_perprobe","endpoint","mistral","t","HEAD","401","161","218","104","1178",,,
"latency_perprobe","endpoint","claude","t","HEAD","302","4","668","590","923",,,
"latency_perprobe","endpoint","mistral","c","HEAD","406","7","273","273","285",,,
"latency_perprobe","endpoint","deepseek","t","OPTIONS","ERR","689","1","1","1",,,
"latency_perprobe","endpoint","deepseek","v","GET","ERR","177","1618","1","15010",,,
"latency_perprobe","endpoint","gemini","v","GET","503","1","204","204","204",,,
"latency_perprobe","endpoint","mistral","v","HEAD","ERR","168","1411","33","15009",,,
"latency_perprobe","endpoint","mistral","v","GET","401","242","103","88","230",,,
"latency_perprobe","endpoint","claude","c","GET","400","18","92","75","184",,,
"latency_perprobe","endpoint","deepseek","c","GET","404","178","142","117","283",,,
"latency_perprobe","endpoint","gemini","c","GET","404","121","145","111","314",,,
"latency_perprobe","endpoint","gpt","t","HEAD","405","111","317","193","1061",,,
"latency_perprobe","endpoint","gemini","v","GET","404","162","132","111","284",,,
"latency_perprobe","endpoint","mistral","t","GET","403","38","201","214","318",,,
"latency_perprobe","endpoint","gpt","v","HEAD","406","38","271","267","290",,,
"latency_perprobe","endpoint","gemini","v","GET","ERR","178","401","1","9",,,
"latency_perprobe","endpoint","deepseek","c","GET","200","47","298","82","484",,,
"latency_perprobe","endpoint","deepseek","c","GET","429","8","37","36","44",,,
"latency_perprobe","endpoint","mistral","c","GET","401","288","121","105","235",,,
"latency_perprobe","endpoint","gpt","c","GET","404","209","168","113","278",,,
"latency_perprobe","endpoint","gemini","t","OPTIONS","ERR","639","1","1","1",,,
"latency_perprobe","endpoint","gemini","c","HEAD","403","33","279","280","407",,,
"latency_perprobe","endpoint","gpt","c","GET","500","1","211","211","211",,,
"latency_perprobe","endpoint","gpt","t","OPTIONS","ERR","972","0","0","1",,,
"latency_perprobe","endpoint","deepseek","c","HEAD","404","226","234","135","901",,,
"latency_perprobe","endpoint","gpt","c","GET","429","17","39","34","109",,,
"latency_perprobe","endpoint","claude","v","HEAD","429","45","41","38","64",,,
"latency_perprobe","endpoint","deepseek","c","GET","403","32","331","240","715",,,
"latency_perprobe","endpoint","gemini","t","GET","401","287","125","100","323",,,
"latency_perprobe","endpoint","mistral","t","GET","405","10","109","107","135",,,
"latency_perprobe","endpoint","gemini","c","GET","405","10","102","96","128",,,
"latency_perprobe","endpoint","claude","v","GET","429","61","44","36","83",,,
"latency_perprobe","endpoint","claude","v","GET","403","29","204","220","300",,,
"latency_perprobe","endpoint","mistral","c","HEAD","400","27","330","205","808",,,
"latency_perprobe","endpoint","mistral","c","GET","429","32","197","42","490",,,
"latency_perprobe","endpoint","claude","v","HEAD","200","62","272","80","960",,,
"latency_perprobe","endpoint","gemini","t","GET","ERR","96","1564","1","15012",,,
"latency_perprobe","endpoint","claude","t","HEAD","406","18","328","272","1247",,,
"latency_perprobe","endpoint","deepseek","v","GET","502","2","120","107","132",,,
"latency_perprobe","endpoint","claude","t","HEAD","403","41","285","279","394",,,
"latency_perprobe","endpoint","gpt","c","HEAD","530","27","114","34","478",,,
"latency_perprobe","endpoint","mistral","c","GET","ERR","146","446","1","8",,,
"latency_perprobe","endpoint","mistral","v","GET","400","22","73","58","163",,,
"latency_perprobe","endpoint","gemini","c","GET","400","17","54","43","136",,,
"latency_perprobe","endpoint","gpt","v","GET","500","1","206","206","206",,,
"latency_perprobe","endpoint","deepseek","c","HEAD","200","34","122","58","608",,,
"latency_perprobe","endpoint","gpt","c","HEAD","401","358","244","168","717",,,
"latency_perprobe","endpoint","deepseek","v","OPTIONS","ERR","975","1","1","1",,,
"latency_perprobe","endpoint","deepseek","c","HEAD","405","103","337","196","852",,,
"latency_perprobe","endpoint","mistral","t","GET","429","25","269","370","446",,,
"latency_perprobe","endpoint","claude","c","HEAD","404","287","205","111","828",,,
"latency_perprobe","endpoint","claude","c","HEAD","500","5","202","209","231",,,
"latency_perprobe","endpoint","gemini","v","GET","429","35","37","34","66",,,
"latency_perprobe","endpoint","gemini","c","HEAD","404","223","254","157","909",,,
"latency_perprobe","endpoint","claude","c","HEAD","200","67","246","260","490",,,
"latency_perprobe","endpoint","deepseek","t","HEAD","404","186","128","101","261",,,
"latency_perprobe","endpoint","claude","t","GET","200","60","177","88","498",,,
"latency_perprobe","endpoint","deepseek","v","GET","503","1","203","203","203",,,
"latency_perprobe","endpoint","mistral","c","HEAD","ERR","144","454","1","205",,,
"latency_perprobe","endpoint","gpt","t","GET","404","152","124","116","221",,,
"latency_perprobe","endpoint","gemini","t","GET","405","9","108","100","146",,,
"latency_perprobe","endpoint","gemini","t","HEAD","403","35","263","261","368",,,
"latency_perprobe","endpoint","claude","t","GET","404","230","123","103","228",,,
"latency_perprobe","endpoint","deepseek","v","HEAD","200","46","126","74","292",,,
"latency_perprobe","endpoint","gemini","t","GET","200","71","206","100","378",,,
"latency_perprobe","endpoint","gemini","c","HEAD","ERR","99","7533","10060","15082",,,
"latency_perprobe","endpoint","gemini","c","GET","ERR","99","7484","10011","15017",,,
"latency_perprobe","endpoint","mistral","t","GET","302","10","659","647","744",,,
"latency_perprobe","endpoint","mistral","c","HEAD","500","18","266","233","725",,,
"latency_perprobe","endpoint","mistral","c","HEAD","429","15","964","1042","1402",,,
"latency_perprobe","endpoint","deepseek","v","HEAD","403","71","266","243","679",,,
"latency_perprobe","endpoint","gemini","c","HEAD","405","50","100","86","280",,,
"latency_perprobe","endpoint","mistral","c","GET","200","37","177","120","544",,,
"latency_perprobe","endpoint","deepseek","c","GET","ERR","74","3126","1","15038",,,
"latency_perprobe","endpoint","gpt","t","GET","200","70","147","127","322",,,
"latency_perprobe","endpoint","mistral","v","GET","500","13","134","64","957",,,
"latency_perprobe","endpoint","mistral","v","GET","429","9","45","40","100",,,
"latency_perprobe","endpoint","gpt","c","GET","530","27","33","30","48",,,
"latency_perprobe","endpoint","claude","t","HEAD","596","2","308","297","319",,,
"latency_perprobe","endpoint","gpt","v","GET","200","62","281","118","1250",,,
"latency_perprobe","endpoint","gpt","v","HEAD","302","10","932","817","1309",,,
"latency_perprobe","endpoint","claude","v","GET","405","47","97","90","151",,,
"latency_perprobe","endpoint","deepseek","c","HEAD","401","152","151","102","396",,,
"latency_perprobe","endpoint","gemini","v","HEAD","405","67","173","86","195",,,
"latency_perprobe","endpoint","claude","v","GET","200","75","194","98","740",,,
"latency_perprobe","endpoint","claude","t","HEAD","500","5","71","49","144",,,
"latency_perprobe","endpoint","gemini","t","HEAD","405","41","124","90","370",,,
"latency_perprobe","endpoint","mistral","v","GET","403","53","225","224","368",,,
"latency_perprobe","endpoint","gemini","v","GET","405","20","420","111","2149",,,
"latency_perprobe","endpoint","claude","c","HEAD","400","10","270","194","758",,,
"latency_perprobe","endpoint","gpt","v","HEAD","ERR","134","474","1","157",,,
"latency_perprobe","endpoint","gpt","v","OPTIONS","ERR","1060","0","0","1",,,
"latency_perprobe","endpoint","gpt","v","GET","405","40","100","99","204",,,
"latency_perprobe","endpoint","deepseek","c","HEAD","429","2","30","28","31",,,
"latency_perprobe","endpoint","gemini","t","HEAD","503","2","483","284","682",,,
"latency_perprobe","endpoint","claude","v","HEAD","596","2","296","290","303",,,
"latency_perprobe","endpoint","mistral","v","HEAD","429","2","63","31","95",,,
"latency_perprobe","endpoint","gpt","t","GET","400","56","147","98","429",,,
"latency_perprobe","endpoint","claude","c","OPTIONS","ERR","795","1","1","1",,,
"latency_perprobe","endpoint","mistral","c","GET","403","18","218","209","332",,,
"http_status_count","endpoint","mistral","v","HEAD","400","18",,,,,,
"http_status_count","endpoint","deepseek","v","HEAD","503","1",,,,,,
"http_status_count","endpoint","gpt","t","HEAD","500","16",,,,,,
"http_status_count","endpoint","deepseek","c","GET","405","52",,,,,,
"http_status_count","endpoint","claude","v","HEAD","ERR","114",,,,,,
"http_status_count","endpoint","gemini","t","HEAD","429","2",,,,,,
"http_status_count","endpoint","gpt","v","HEAD","200","52",,,,,,
"http_status_count","endpoint","deepseek","t","GET","ERR","108",,,,,,
"http_status_count","endpoint","claude","v","GET","401","465",,,,,,
"http_status_count","endpoint","gpt","v","GET","302","10",,,,,,
"http_status_count","endpoint","deepseek","t","HEAD","401","171",,,,,,
"http_status_count","endpoint","deepseek","c","GET","308","4",,,,,,
"http_status_count","endpoint","gemini","v","GET","401","303",,,,,,
"http_status_count","endpoint","claude","t","HEAD","401","324",,,,,,
"http_status_count","endpoint","mistral","v","HEAD","401","135",,,,,,
"http_status_count","endpoint","mistral","v","GET","503","8",,,,,,
"http_status_count","endpoint","gpt","c","GET","405","29",,,,,,
"http_status_count","endpoint","mistral","c","GET","400","28",,,,,,
"http_status_count","endpoint","gemini","c","GET","401","313",,,,,,
"http_status_count","endpoint","gpt","v","GET","401","463",,,,,,
"http_status_count","endpoint","gemini","v","GET","415","5",,,,,,
"http_status_count","endpoint","gpt","t","GET","403","38",,,,,,
"http_status_count","endpoint","claude","c","HEAD","596","2",,,,,,
"http_status_count","endpoint","gpt","c","HEAD","403","40",,,,,,
"http_status_count","endpoint","claude","t","GET","401","490",,,,,,
"http_status_count","endpoint","mistral","t","GET","404","256",,,,,,
"http_status_count","endpoint","gpt","t","GET","500","1",,,,,,
"http_status_count","endpoint","deepseek","c","HEAD","406","7",,,,,,
"http_status_count","endpoint","deepseek","v","HEAD","406","28",,,,,,
"http_status_count","endpoint","gpt","v","HEAD","401","321",,,,,,
"http_status_count","endpoint","gpt","c","GET","ERR","51",,,,,,
"http_status_count","endpoint","claude","v","HEAD","500","5",,,,,,
"http_status_count","endpoint","deepseek","t","HEAD","406","14",,,,,,
"http_status_count","endpoint","claude","c","HEAD","503","3",,,,,,
"http_status_count","endpoint","mistral","v","HEAD","500","13",,,,,,
"http_status_count","endpoint","deepseek","v","GET","400","40",,,,,,
"http_status_count","endpoint","claude","c","GET","405","28",,,,,,
"http_status_count","endpoint","gpt","c","HEAD","400","7",,,,,,
"http_status_count","endpoint","claude","v","HEAD","302","4",,,,,,
"http_status_count","endpoint","gpt","t","HEAD","400","41",,,,,,
"http_status_count","endpoint","gpt","c","GET","200","43",,,,,,
"http_status_count","endpoint","gemini","v","HEAD","415","5",,,,,,
"http_status_count","endpoint","deepseek","v","HEAD","ERR","177",,,,,,
"http_status_count","endpoint","mistral","v","HEAD","302","22",,,,,,
"http_status_count","endpoint","gemini","c","HEAD","400","5",,,,,,
"http_status_count","endpoint","deepseek","v","HEAD","405","94",,,,,,
"http_status_count","endpoint","claude","c","HEAD","ERR","101",,,,,,
"http_status_count","endpoint","gemini","v","HEAD","503","1",,,,,,
"http_status_count","endpoint","mistral","c","GET","500","13",,,,,,
"http_status_count","endpoint","mistral","t","HEAD","500","13",,,,,,
"http_status_count","endpoint","gpt","v","HEAD","400","39",,,,,,
"http_status_count","endpoint","deepseek","v","HEAD","308","4",,,,,,
"http_status_count","endpoint","claude","t","GET","405","32",,,,,,
"http_status_count","endpoint","mistral","t","GET","200","60",,,,,,
"http_status_count","endpoint","deepseek","t","GET","401","289",,,,,,
"http_status_count","endpoint","deepseek","v","GET","200","56",,,,,,
"http_status_count","endpoint","mistral","v","OPTIONS","ERR","903",,,,,,
"http_status_count","endpoint","deepseek","t","HEAD","500","4",,,,,,
"http_status_count","endpoint","gemini","t","HEAD","ERR","96",,,,,,
"http_status_count","endpoint","claude","v","HEAD","401","296",,,,,,
"http_status_count","endpoint","gemini","v","HEAD","ERR","175",,,,,,
"http_status_count","endpoint","gpt","t","HEAD","401","279",,,,,,
"http_status_count","endpoint","gemini","c","HEAD","500","7",,,,,,
"http_status_count","endpoint","gpt","c","HEAD","429","4",,,,,,
"http_status_count","endpoint","mistral","v","HEAD","200","33",,,,,,
"http_status_count","endpoint","claude","c","HEAD","403","25",,,,,,
"http_status_count","endpoint","deepseek","t","GET","429","8",,,,,,
"http_status_count","endpoint","gpt","c","HEAD","500","1",,,,,,
"http_status_count","endpoint","mistral","c","HEAD","404","192",,,,,,
"http_status_count","endpoint","claude","c","GET","200","79",,,,,,
"http_status_count","endpoint","claude","v","GET","404","271",,,,,,
"http_status_count","endpoint","deepseek","c","HEAD","400","26",,,,,,
"http_status_count","endpoint","mistral","v","GET","404","305",,,,,,
"http_status_count","endpoint","deepseek","v","GET","404","221",,,,,,
"http_status_count","endpoint","gemini","v","HEAD","403","67",,,,,,
"http_status_count","endpoint","gpt","t","GET","405","52",,,,,,
"http_status_count","endpoint","mistral","t","HEAD","429","24",,,,,,
"http_status_count","endpoint","mistral","v","GET","308","4",,,,,,
"http_status_count","endpoint","deepseek","c","HEAD","302","4",,,,,,
"http_status_count","endpoint","deepseek","t","GET","405","34",,,,,,
"http_status_count","endpoint","claude","v","HEAD","400","6",,,,,,
"http_status_count","endpoint","gpt","v","HEAD","500","1",,,,,,
"http_status_count","endpoint","claude","t","HEAD","200","42",,,,,,
"http_status_count","endpoint","mistral","c","HEAD","403","28",,,,,,
"http_status_count","endpoint","claude","t","OPTIONS","ERR","1067",,,,,,
"http_status_count","endpoint","deepseek","t","HEAD","400","15",,,,,,
"http_status_count","endpoint","mistral","v","HEAD","403","71",,,,,,
"http_status_count","endpoint","mistral","t","HEAD","422","5",,,,,,
"http_status_count","endpoint","mistral","v","GET","302","22",,,,,,
"http_status_count","endpoint","gemini","t","GET","403","8",,,,,,
"http_status_count","endpoint","gpt","v","GET","403","51",,,,,,
"http_status_count","endpoint","gpt","t","GET","429","18",,,,,,
"http_status_count","endpoint","deepseek","c","HEAD","308","4",,,,,,
"http_status_count","endpoint","gpt","c","HEAD","200","38",,,,,,
"http_status_count","endpoint","mistral","t","HEAD","405","48",,,,,,
"http_status_count","endpoint","claude","t","HEAD","ERR","164",,,,,,
"http_status_count","endpoint","gpt","t","HEAD","429","4",,,,,,
"http_status_count","endpoint","deepseek","v","GET","429","15",,,,,,
"http_status_count","endpoint","gpt","v","HEAD","403","64",,,,,,
"http_status_count","endpoint","gemini","c","GET","200","53",,,,,,
"http_status_count","endpoint","deepseek","v","HEAD","404","277",,,,,,
"http_status_count","endpoint","gpt","t","HEAD","302","4",,,,,,
"http_status_count","endpoint","mistral","t","GET","ERR","151",,,,,,
"http_status_count","endpoint","claude","v","GET","503","15",,,,,,
"http_status_count","endpoint","claude","t","HEAD","405","119",,,,,,
"http_status_count","endpoint","gpt","c","GET","401","446",,,,,,
"http_status_count","endpoint","claude","c","HEAD","302","4",,,,,,
"http_status_count","endpoint","gemini","c","OPTIONS","ERR","700",,,,,,
"http_status_count","endpoint","gemini","v","GET","400","25",,,,,,
"http_status_count","endpoint","gemini","v","HEAD","429","8",,,,,,
"http_status_count","endpoint","gemini","c","HEAD","401","237",,,,,,
"http_status_count","endpoint","gemini","t","HEAD","400","1",,,,,,
"http_status_count","endpoint","mistral","c","OPTIONS","ERR","712",,,,,,
"http_status_count","endpoint","deepseek","t","GET","502","1",,,,,,
"http_status_count","endpoint","mistral","t","HEAD","302","10",,,,,,
"http_status_count","endpoint","claude","t","HEAD","429","14",,,,,,
"http_status_count","endpoint","claude","t","HEAD","404","326",,,,,,
"http_status_count","endpoint","mistral","v","HEAD","503","8",,,,,,
"http_status_count","endpoint","claude","c","GET","ERR","103",,,,,,
"http_status_count","endpoint","mistral","t","GET","500","13",,,,,,
"http_status_count","endpoint","gemini","v","GET","200","68",,,,,,
"http_status_count","endpoint","claude","c","GET","404","198",,,,,,
"http_status_count","endpoint","claude","c","GET","503","3",,,,,,
"http_status_count","endpoint","gemini","c","HEAD","302","5",,,,,,
"http_status_count","endpoint","gemini","t","GET","503","1",,,,,,
"http_status_count","endpoint","deepseek","c","GET","400","35",,,,,,
"http_status_count","endpoint","gpt","v","GET","503","4",,,,,,
"http_status_count","endpoint","deepseek","t","GET","403","28",,,,,,
"http_status_count","endpoint","gemini","v","OPTIONS","ERR","853",,,,,,
"http_status_count","endpoint","gpt","c","HEAD","ERR","51",,,,,,
"http_status_count","endpoint","deepseek","v","HEAD","401","193",,,,,,
"http_status_count","endpoint","gpt","v","GET","429","24",,,,,,
"http_status_count","endpoint","gemini","v","GET","308","4",,,,,,
"http_status_count","endpoint","gemini","c","GET","429","75",,,,,,
"http_status_count","endpoint","gemini","v","GET","202","2",,,,,,
"http_status_count","endpoint","claude","c","HEAD","401","225",,,,,,
"http_status_count","endpoint","gpt","t","GET","ERR","164",,,,,,
"http_status_count","endpoint","deepseek","c","OPTIONS","ERR","676",,,,,,
"http_status_count","endpoint","gemini","t","HEAD","404","182",,,,,,
"http_status_count","endpoint","mistral","t","HEAD","403","65",,,,,,
"http_status_count","endpoint","gpt","c","OPTIONS","ERR","865",,,,,,
"http_status_count","endpoint","gemini","t","HEAD","500","2",,,,,,
"http_status_count","endpoint","claude","c","HEAD","429","2",,,,,,
"http_status_count","endpoint","gemini","t","HEAD","401","221",,,,,,
"http_status_count","endpoint","deepseek","t","GET","400","20",,,,,,
"http_status_count","endpoint","mistral","c","GET","404","129",,,,,,
"http_status_count","endpoint","gemini","v","HEAD","401","203",,,,,,
"http_status_count","endpoint","gemini","v","HEAD","404","248",,,,,,
"http_status_count","endpoint","gpt","c","HEAD","405","81",,,,,,
"http_status_count","endpoint","gemini","t","HEAD","200","57",,,,,,
"http_status_count","endpoint","claude","c","GET","403","12",,,,,,
"http_status_count","endpoint","mistral","t","GET","422","5",,,,,,
"http_status_count","endpoint","mistral","t","GET","400","30",,,,,,
"http_status_count","endpoint","mistral","c","HEAD","405","46",,,,,,
"http_status_count","endpoint","mistral","v","GET","ERR","170",,,,,,
"http_status_count","endpoint","deepseek","c","HEAD","403","44",,,,,,
"http_status_count","endpoint","mistral","t","OPTIONS","ERR","879",,,,,,
"http_status_count","endpoint","deepseek","v","GET","403","51",,,,,,
"http_status_count","endpoint","mistral","v","GET","405","12",,,,,,
"http_status_count","endpoint","deepseek","v","GET","405","40",,,,,,
"http_status_count","endpoint","claude","v","HEAD","404","400",,,,,,
"http_status_count","endpoint","claude","v","GET","500","1",,,,,,
"http_status_count","endpoint","gemini","c","HEAD","429","2",,,,,,
"http_status_count","endpoint","gpt","c","HEAD","404","240",,,,,,
"http_status_count","endpoint","deepseek","t","GET","404","152",,,,,,
"http_status_count","endpoint","gpt","v","HEAD","405","81",,,,,,
"http_status_count","endpoint","claude","t","GET","400","26",,,,,,
"http_status_count","endpoint","gemini","v","GET","403","50",,,,,,
"http_status_count","endpoint","deepseek","c","HEAD","ERR","74",,,,,,
"http_status_count","endpoint","gpt","c","GET","403","35",,,,,,
"http_status_count","endpoint","deepseek","t","GET","200","48",,,,,,
"http_status_count","endpoint","gpt","t","HEAD","ERR","160",,,,,,
"http_status_count","endpoint","gemini","c","GET","403","12",,,,,,
"http_status_count","endpoint","gemini","t","GET","400","3",,,,,,
"http_status_count","endpoint","mistral","t","HEAD","ERR","128",,,,,,
"http_status_count","endpoint","claude","t","GET","429","48",,,,,,
"http_status_count","endpoint","gpt","t","GET","401","421",,,,,,
"http_status_count","endpoint","gemini","v","HEAD","308","4",,,,,,
"http_status_count","endpoint","gemini","v","HEAD","400","20",,,,,,
"http_status_count","endpoint","claude","t","GET","403","15",,,,,,
"http_status_count","endpoint","gemini","v","HEAD","202","2",,,,,,
"http_status_count","endpoint","mistral","t","HEAD","404","373",,,,,,
"http_status_count","endpoint","claude","v","HEAD","503","15",,,,,,
"http_status_count","endpoint","deepseek","v","GET","302","31",,,,,,
"http_status_count","endpoint","mistral","t","GET","401","281",,,,,,
"http_status_count","endpoint","claude","v","OPTIONS","ERR","1096",,,,,,
"http_status_count","endpoint","deepseek","v","HEAD","400","37",,,,,,
"http_status_count","endpoint","gpt","v","HEAD","404","306",,,,,,
"http_status_count","endpoint","gemini","t","GET","429","51",,,,,,
"http_status_count","endpoint","gpt","v","HEAD","429","10",,,,,,
"http_status_count","endpoint","mistral","t","HEAD","200","34",,,,,,
"http_status_count","endpoint","deepseek","t","HEAD","403","60",,,,,,
"http_status_count","endpoint","deepseek","v","GET","401","337",,,,,,
"http_status_count","endpoint","deepseek","v","HEAD","500","12",,,,,,
"http_status_count","endpoint","mistral","t","HEAD","400","18",,,,,,
"http_status_count","endpoint","deepseek","v","HEAD","429","4",,,,,,
"http_status_count","endpoint","deepseek","v","HEAD","302","31",,,,,,
"http_status_count","endpoint","deepseek","c","GET","401","246",,,,,,
"http_status_count","endpoint","claude","v","GET","400","16",,,,,,
"http_status_count","endpoint","deepseek","v","GET","308","4",,,,,,
"http_status_count","endpoint","deepseek","t","GET","503","1",,,,,,
"http_status_count","endpoint","claude","v","HEAD","405","102",,,,,,
"http_status_count","endpoint","deepseek","t","HEAD","405","93",,,,,,
"http_status_count","endpoint","deepseek","t","HEAD","ERR","108",,,,,,
"http_status_count","endpoint","mistral","v","HEAD","308","4",,,,,,
"http_status_count","endpoint","claude","c","GET","429","18",,,,,,
"http_status_count","endpoint","gpt","v","GET","400","39",,,,,,
"http_status_count","endpoint","gemini","t","GET","404","113",,,,,,
"http_status_count","endpoint","gpt","v","HEAD","503","4",,,,,,
"http_status_count","endpoint","gpt","v","GET","502","1",,,,,,
"http_status_count","endpoint","gemini","c","HEAD","200","39",,,,,,
"http_status_count","endpoint","claude","v","HEAD","403","45",,,,,,
"http_status_count","endpoint","mistral","v","HEAD","405","67",,,,,,
"http_status_count","endpoint","gpt","t","HEAD","200","50",,,,,,
"http_status_count","endpoint","claude","c","HEAD","405","64",,,,,,
"http_status_count","endpoint","claude","v","GET","ERR","116",,,,,,
"http_status_count","endpoint","claude","t","HEAD","400","8",,,,,,
"http_status_count","endpoint","deepseek","t","HEAD","200","37",,,,,,
"http_status_count","endpoint","claude","t","GET","ERR","166",,,,,,
"http_status_count","endpoint","claude","c","GET","401","336",,,,,,
"http_status_count","endpoint","gpt","v","GET","ERR","135",,,,,,
"http_status_count","endpoint","gemini","v","HEAD","200","53",,,,,,
"http_status_count","endpoint","mistral","c","HEAD","200","31",,,,,,
"http_status_count","endpoint","mistral","c","GET","405","21",,,,,,
"http_status_count","endpoint","mistral","v","HEAD","404","362",,,,,,
"http_status_count","endpoint","gpt","c","GET","400","7",,,,,,
"http_status_count","endpoint","gpt","t","HEAD","404","241",,,,,,
"http_status_count","endpoint","mistral","v","GET","200","43",,,,,,
"http_status_count","endpoint","gpt","t","HEAD","403","66",,,,,,
"http_status_count","endpoint","gpt","v","GET","404","230",,,,,,
"http_status_count","endpoint","deepseek","t","HEAD","503","1",,,,,,
"http_status_count","endpoint","gpt","c","HEAD","406","18",,,,,,
"http_status_count","endpoint","mistral","c","HEAD","401","204",,,,,,
"http_status_count","endpoint","mistral","t","HEAD","401","161",,,,,,
"http_status_count","endpoint","claude","t","HEAD","302","4",,,,,,
"http_status_count","endpoint","mistral","c","HEAD","406","7",,,,,,
"http_status_count","endpoint","deepseek","t","OPTIONS","ERR","689",,,,,,
"http_status_count","endpoint","deepseek","v","GET","ERR","177",,,,,,
"http_status_count","endpoint","gemini","v","GET","503","1",,,,,,
"http_status_count","endpoint","mistral","v","HEAD","ERR","168",,,,,,
"http_status_count","endpoint","mistral","v","GET","401","242",,,,,,
"http_status_count","endpoint","claude","c","GET","400","18",,,,,,
"http_status_count","endpoint","deepseek","c","GET","404","178",,,,,,
"http_status_count","endpoint","gemini","c","GET","404","121",,,,,,
"http_status_count","endpoint","gpt","t","HEAD","405","111",,,,,,
"http_status_count","endpoint","gemini","v","GET","404","162",,,,,,
"http_status_count","endpoint","mistral","t","GET","403","38",,,,,,
"http_status_count","endpoint","gpt","v","HEAD","406","38",,,,,,
"http_status_count","endpoint","gemini","v","GET","ERR","178",,,,,,
"http_status_count","endpoint","deepseek","c","GET","200","47",,,,,,
"http_status_count","endpoint","deepseek","c","GET","429","8",,,,,,
"http_status_count","endpoint","mistral","c","GET","401","288",,,,,,
"http_status_count","endpoint","gpt","c","GET","404","209",,,,,,
"http_status_count","endpoint","gemini","t","OPTIONS","ERR","639",,,,,,
"http_status_count","endpoint","gemini","c","HEAD","403","33",,,,,,
"http_status_count","endpoint","gpt","c","GET","500","1",,,,,,
"http_status_count","endpoint","gpt","t","OPTIONS","ERR","972",,,,,,
"http_status_count","endpoint","deepseek","c","HEAD","404","226",,,,,,
"http_status_count","endpoint","gpt","c","GET","429","17",,,,,,
"http_status_count","endpoint","claude","v","HEAD","429","45",,,,,,
"http_status_count","endpoint","deepseek","c","GET","403","32",,,,,,
"http_status_count","endpoint","gemini","t","GET","401","287",,,,,,
"http_status_count","endpoint","mistral","t","GET","405","10",,,,,,
"http_status_count","endpoint","gemini","c","GET","405","10",,,,,,
"http_status_count","endpoint","claude","v","GET","429","61",,,,,,
"http_status_count","endpoint","claude","v","GET","403","29",,,,,,
"http_status_count","endpoint","mistral","c","HEAD","400","27",,,,,,
"http_status_count","endpoint","mistral","c","GET","429","32",,,,,,
"http_status_count","endpoint","claude","v","HEAD","200","62",,,,,,
"http_status_count","endpoint","gemini","t","GET","ERR","96",,,,,,
"http_status_count","endpoint","claude","t","HEAD","406","18",,,,,,
"http_status_count","endpoint","deepseek","v","GET","502","2",,,,,,
