"query","mode","llm","variant","service_id","rank","relevance_pct","name","docs_url","api_base","ifs","support_verified","fca","error_handling_verified","auth_verified","reliability_verified","versioning_verified","scored_utc","sdas","pricing_verified","constraints_verified","code_samples_verified","ssi","integration_support_verified","required_keys_verified","best_probe_method","best_probe_status","best_probe_latency_ms","best_probe_bytes"
"health_v1","nonrag","gpt","c","wger__nutrition_and_exercises","10","81","wger â€” Nutrition & Exercises","https://wger.de/en/software/api","https://wger.de","0.25","False","1","False","True","False","False","2025-10-28T22:22:16Z","0.525","True","False","False","0","False","True","GET","200","337","5405"
"health_v1","nonrag","gpt","t","nutritionix__natural_exercise","1","99.5","Nutritionix â€” Natural Language Exercise","https://developer.nutritionix.com/docs/v2","https://trackapi.nutritionix.com","0.25","False","0.6","False","True","False","False","2025-10-28T22:22:15Z","0.345","True","False","False","0","False","True","GET","404","108","158"
"health_v1","nonrag","gpt","t","nutritionix__natural_nutrients","2","98.8","Nutritionix â€” Natural Language Nutrition","https://developer.nutritionix.com/docs/v2","https://trackapi.nutritionix.com","0.25","False","0.6","False","True","False","False","2025-10-28T22:22:15Z","0.345","True","False","False","0","False","True","GET","404","109","158"
"health_v1","nonrag","gpt","t","api_ninjas__calories_burned","3","97.9","API Ninjas â€” Calories Burned","https://api-ninjas.com/api/caloriesburned","https://api.api-ninjas.com","0.25","False","0.6","False","True","False","False","2025-10-28T22:22:12Z","0.345","True","False","False","0","False","True","GET","400","81","29"
"health_v1","nonrag","gpt","t","api_ninjas__nutrition","4","96.8","API Ninjas â€” Nutrition","https://api-ninjas.com/api/nutrition","https://api.api-ninjas.com","0.25","False","0.6","False","True","False","False","2025-10-28T22:22:12Z","0.345","True","False","False","0","False","True","GET","400","127","29"
"health_v1","nonrag","gpt","t","edamam__nutrition_data","5","95.7","Edamam â€” Nutrition Data API","https://developer.edamam.com/edamam-nutrition-api","https://api.edamam.com","0.25","False","0.8","False","True","False","False","2025-10-28T22:22:13Z","0.435","True","False","False","0","False","True","GET","401","248","-1"
"health_v1","nonrag","gpt","t","calorieninjas__nutrition","6","94.6","CalorieNinjas â€” Nutrition API","https://calorieninjas.com/api","https://api.calorieninjas.com","0.25","False","0.5","False","True","False","False","2025-10-28T22:22:13Z","0.3","True","False","False","0","False","True","GET","502","102","36"
"health_v1","nonrag","gpt","t","usda_fdc__foods_search","7","93.4","USDA FoodData Central â€” Foods Search","https://fdc.nal.usda.gov/api-guide.html","https://api.nal.usda.gov","0.25","False","0.8","False","True","False","False","2025-10-28T22:22:16Z","0.435","True","False","False","0","False","True","GET","403","87","-1"
"health_v1","nonrag","gpt","t","spoonacular__nutrition","8","92.3","Spoonacular â€” Parse Ingredients (Nutrition)","https://spoonacular.com/food-api/docs","https://api.spoonacular.com","0.25","False","0.8","False","True","False","False","2025-10-28T22:22:16Z","0.435","True","False","False","0","False","True","GET","401","197","-1"
"health_v1","nonrag","gpt","t","strava__athlete_activities","9","91.2","Strava â€” List Athlete Activities","https://developers.strava.com/docs/reference/#api-Activities-getLoggedInAthleteActivities","https://www.strava.com","0.25","False","0.8","False","True","False","False","2025-10-28T22:22:16Z","0.435","True","False","False","0","False","True","GET","401","109","-1"
"health_v1","nonrag","gpt","t","wger__nutrition_diary","10","90.1","wger â€” Nutrition Diary (Foods & Calories)","https://wger.de/en/software/api","https://wger.de","0.25","False","0.8","False","True","False","False","2025-10-28T22:22:16Z","0.435","True","False","False","0","False","True","GET","403","580","58"
"health_v1","nonrag","gpt","v","nutritionix__v2_natural_nutrients","1","99.9","Nutritionix â€” Natural Language Nutrition (v2)","https://docs.nutritionix.com/docs/v2","https://trackapi.nutritionix.com/v2","0.25","False","0.6","False","True","False","False","2025-10-28T22:22:15Z","0.345","True","False","False","0","False","True","GET","404","94","159"
"health_v1","nonrag","gpt","v","edamam__nutrition_analysis","2","99.3","Edamam â€” Nutrition Analysis API","https://developer.edamam.com/edamam-docs-nutrition-api","https://api.edamam.com/api","0.25","False","0.8","False","True","False","False","2025-10-28T22:22:13Z","0.435","True","False","False","0","False","True","GET","404","91","43"
"health_v1","nonrag","gpt","v","usda__fooddata_central","3","98.6","USDA â€” FoodData Central API","https://fdc.nal.usda.gov/api-guide.html","https://api.nal.usda.gov/fdc","0.25","False","0.8","False","True","False","False","2025-10-28T22:22:16Z","0.435","True","False","False","0","False","True","GET","403","85","-1"
"health_v1","nonrag","gpt","v","spoonacular__nutrition","4","97.4","Spoonacular â€” Nutrition & Food Ingredients","https://spoonacular.com/food-api/docs","https://api.spoonacular.com","0.25","False","0.8","False","True","False","False","2025-10-28T22:22:16Z","0.435","True","False","False","0","False","True","GET","405","216","1013"
"health_v1","nonrag","gpt","v","calorieninjas__nutrition","5","96.2","CalorieNinjas â€” Nutrition API","https://calorieninjas.com/api","https://api.calorieninjas.com","0.25","False","0.5","False","True","False","False","2025-10-28T22:22:13Z","0.3","True","False","False","0","False","True","GET","502","149","36"
"health_v1","nonrag","gpt","v","googlefit__dataset","6","94.9","Google Fit REST â€” Datasets (Steps/Heart Rate)","https://developers.google.com/fit/rest","https://www.googleapis.com/fitness/v1","0.25","False","0.6","False","True","False","False","2025-10-28T22:22:14Z","0.345","True","False","False","0","False","True","GET","404","81","1598"
"health_v1","nonrag","gpt","v","strava__activities","7","93.5","Strava â€” Activities API (Exercise Tracking)","https://developers.strava.com/docs/reference/","https://www.strava.com/api/v3","0.25","False","0.8","False","True","False","False","2025-10-28T22:22:16Z","0.435","True","False","False","0","False","True","GET","401","96","-1"
"health_v1","nonrag","gpt","v","terra__data_api","8","92.2","Terra â€” Unified Health API (Steps/HR/Sleep)","https://docs.tryterra.co/","https://api.tryterra.co","0.25","False","0.8","False","True","False","False","2025-10-28T22:22:16Z","0.435","True","False","False","0","False","True","GET","401","199","26"
"health_v1","nonrag","gpt","v","humanapi__platform","9","91","Human API â€” Consumer Health Data Platform","https://reference.humanapi.co/reference","https://api.humanapi.co/v1","0.25","False","0.8","False","True","False","False","2025-10-28T22:22:14Z","0.435","True","False","False","0","False","True","GET","404","28","169"
"health_v1","nonrag","gpt","v","vital__health_api","10","89.8","Vital â€” Health Data API (Steps/HR/Sleep)","https://docs.tryvital.io/","https://api.tryvital.io","0.25","False","0.5","False","True","False","False","2025-10-28T22:22:16Z","0.3","True","False","False","0","False","True","GET","502","74","24"
"health_v1","nonrag","mistral","c","nutritionix__nutrition_data","1","100","Nutritionix Nutrition Data API","https://developer.nutritionix.com/docs","https://trackapi.nutritionix.com/v2","0.25","False","0.6","False","True","False","False","2025-10-28T22:22:15Z","0.345","True","False","False","0","False","True","GET","400","89","111"
"health_v1","nonrag","mistral","c","edamam__nutrition_data","2","99.5","Edamam Nutrition API","https://developer.edamam.com/edamam-docs-nutrition-api","https://api.edamam.com/api/nutrition-data","0.25","False","0.8","False","True","False","False","2025-10-28T22:22:13Z","0.435","True","False","False","0","False","True","GET","404","102","43"
"health_v1","nonrag","mistral","c","fitbit__health_fitness_data","3","99","Fitbit Web API","https://dev.fitbit.com/build/reference/web-api/","https://api.fitbit.com/1","0.25","False","0.8","False","True","False","False","2025-10-28T22:22:13Z","0.435","True","False","False","0","False","True","GET","401","51","-1"
"health_v1","nonrag","mistral","c","google_fit__rest_api","4","98.5","Google Fit REST API","https://developers.google.com/fit/rest","https://www.googleapis.com/fitness/v1","0.25","False","0.8","False","True","False","False","2025-10-28T22:22:14Z","0.435","True","False","False","0","False","True","GET","404","62","1598"
"health_v1","nonrag","mistral","c","myfitnesspal__nutrition_data","5","98","MyFitnessPal Nutrition API","https://www.myfitnesspal.com/api","https://api.myfitnesspal.com/v2","0.25","False","0.6","False","True","False","False","2025-10-28T22:22:15Z","0.345","True","False","False","0","False","True","GET","404","122","110"
"health_v1","nonrag","mistral","c","garmin__health_api","6","97.5","Garmin Health API","https://developer.garmin.com/health-api/","https://healthapi.garmin.com","0.25","False","0.6","False","True","False","False","2025-10-28T22:22:14Z","0.345","True","False","False","0","False","True","GET","400","99","49"
"health_v1","nonrag","mistral","c","withings__health_data","7","97","Withings Health Data API","https://developer.withings.com/api-reference/","https://wbsapi.withings.net","0.25","False","1","False","True","False","False","2025-10-28T22:22:16Z","0.525","True","False","False","0","False","True","GET","200","158","41"
"health_v1","nonrag","mistral","c","apple_healthkit__health_data","8","96.5","Apple HealthKit (via Health Connect or third-party APIs)","https://developer.apple.com/documentation/healthkit","https://healthkit.apple.com","0.25","False","0","False","True","False","False","2025-10-28T22:22:12Z","0.075","True","False","False","0","False","True","OPTIONS","ERR","1",
"health_v1","nonrag","mistral","c","fitnesssyncer__health_data","9","96","FitnessSyncer Health Data API","https://www.fitnesssyncer.com/api/documentation.html","https://api.fitnesssyncer.com/api","0.25","False","0.6","False","True","False","False","2025-10-28T22:22:13Z","0.345","True","False","False","0","False","True","GET","400","272","42"
"health_v1","nonrag","mistral","c","under_armour__health_data","10","95.5","Under Armour (MapMyFitness) Health API","https://developer.underarmour.com/","https://api.ua.com/v7.1","0.25","False","0","False","True","False","False","2025-10-28T22:22:16Z","0.075","True","False","False","0","False","True","OPTIONS","ERR","0",
"health_v1","nonrag","mistral","t","fitbit__web_api","1","98.5","Fitbit Web API","https://dev.fitbit.com/build/reference/web-api/","https://api.fitbit.com","0.25","False","0.64","False","True","False","False","2025-10-28T22:22:13Z","0.363","True","False","False","0","False","False","GET","401","57","-1"
"health_v1","nonrag","mistral","t","nutritionix__api","2","95","Nutritionix API","https://www.nutritionix.com/business/api","https://api.nutritionix.com","0.25","False","0.64","False","True","False","False","2025-10-28T22:22:15Z","0.363","True","False","False","0","False","False","OPTIONS","ERR","0",
"health_v1","nonrag","mistral","t","fatsecret__platform_api","3","90.5","FatSecret Platform API","http://platform.fatsecret.com/api","https://platform.fatsecret.com","0.25","False","0.8","False","True","False","False","2025-10-28T22:22:13Z","0.435","True","False","False","0","False","False","GET","200","94","334"
"health_v1","nonrag","mistral","t","google__fit_api","4","88","Google Fit API","https://developers.google.com/fit","https://www.googleapis.com","0.25","False","0.8","False","True","False","False","2025-10-28T22:22:14Z","0.435","True","False","False","0","False","True","GET","401","68","-1"
"health_v1","nonrag","mistral","t","fitnessyncer__api","5","85.5","FitnessSyncer API","https://www.fitnesssyncer.com/api/documentation.html","https://api.fitnesssyncer.com","0.25","False","0.6","False","True","False","False","2025-10-28T22:22:13Z","0.345","True","False","False","0","False","True","GET","400","293","42"
"health_v1","nonrag","mistral","t","strava__api","6","83","Strava API","https://developers.strava.com/docs/reference/","https://www.strava.com/api/v3","0.25","False","0.8","False","True","False","False","2025-10-28T22:22:16Z","0.435","True","False","False","0","False","True","GET","404","105","-1"
"health_v1","nonrag","mistral","t","garmin__health_api","7","80.5","Garmin Health API","https://developer.garmin.com/gc-developer-program/health-api/","https://healthapi.garmin.com","0.25","False","0.6","False","True","False","False","2025-10-28T22:22:14Z","0.345","True","False","False","0","False","True","GET","404","105","204"
"health_v1","nonrag","mistral","t","under_armour__api","8","78","Under Armour API","https://developer.underarmour.com/docs/","https://api.ua.com","0.25","False","0","False","True","False","False","2025-10-28T22:22:16Z","0.075","True","False","False","0","False","True","OPTIONS","ERR","0",
"health_v1","nonrag","mistral","t","usda__fooddata_central_api","9","75.5","FoodData Central API","https://fdc.nal.usda.gov/api-guide.html","https://api.nal.usda.gov","0.25","False","0.8","False","True","False","False","2025-10-28T22:22:16Z","0.435","True","False","False","0","False","True","GET","403","118","-1"
"health_v1","nonrag","mistral","t","wger__workout_manager_api","10","73","wger Workout Manager API","https://wger.de/en/software/api","https://wger.de/api/v2","0.25","False","1","False","True","False","False","2025-10-28T22:22:16Z","0.525","True","False","False","0","False","True","GET","200","567","5375"
"health_v1","nonrag","mistral","v","usda__fooddata_central","1","95","USDA FoodData Central API","https://fdc.nal.usda.gov/api-guide.html","https://api.nal.usda.gov","0.25","False","0.8","False","True","False","False","2025-10-28T22:22:16Z","0.435","True","False","False","0","False","True","GET","404","33","-1"
"health_v1","nonrag","mistral","v","nutritionix__track","2","90","Nutritionix Track API","https://www.nutritionix.com/business/api","https://trackapi.nutritionix.com","0.25","False","0.6","False","True","False","False","2025-10-28T22:22:15Z","0.345","True","False","False","0","False","True","GET","404","148","159"
"health_v1","nonrag","mistral","v","fitbit__api","3","85","Fitbit API","https://dev.fitbit.com/build/reference/web-api/","https://api.fitbit.com","0.25","False","0.6","False","True","False","False","2025-10-28T22:22:13Z","0.345","True","False","False","0","False","True","GET","400","51","-1"
"health_v1","nonrag","mistral","v","myfitnesspal__api","4","80","MyFitnessPal API","https://www.myfitnesspal.com/api","https://api.myfitnesspal.com","0.25","False","0.6","False","True","False","False","2025-10-28T22:22:15Z","0.345","True","False","False","0","False","True","GET","400","141","107"
"health_v1","nonrag","mistral","v","google_fit__rest","5","75","Google Fit REST API","https://developers.google.com/fit/rest","https://www.googleapis.com","0.25","False","0.8","False","True","False","False","2025-10-28T22:22:14Z","0.435","True","False","False","0","False","True","GET","401","73","-1"
"health_v1","nonrag","mistral","v","healthkit__api","6","70","Apple HealthKit API","https://developer.apple.com/healthkit/","N/A (iOS SDK)","0.25","False","0","False","True","False","False","2025-10-28T22:22:14Z","0.075","True","False","False","0","False","True","OPTIONS","ERR","0",
"health_v1","nonrag","mistral","v","garmin__health_api","7","65","Garmin Health API","https://developer.garmin.com/health-api/","https://healthapi.garmin.com","0.25","False","0.6","False","True","False","False","2025-10-28T22:22:14Z","0.345","True","False","False","0","False","True","GET","404","98","202"
"health_v1","nonrag","mistral","v","exercise_db__api","8","60","Exercise Database API","https://zylalabs.com/api-marketplace/health+&+fitness/exercise+database+api/392","https://exercisedb.p.rapidapi.com","0.25","False","0.6","False","True","False","False","2025-10-28T22:22:13Z","0.345","True","False","False","0","False","True","GET","429","51","-1"
"health_v1","nonrag","mistral","v","fatsecret__platform","9","55","FatSecret Platform API","https://platform.fatsecret.com/api","https://platform.fatsecret.com","0.25","False","1","False","True","False","False","2025-10-28T22:22:13Z","0.525","True","False","False","0","False","True","GET","200","105","334"
"health_v1","nonrag","mistral","v","strava__api","10","50","Strava API","https://developers.strava.com/docs/","https://www.strava.com","0.25","False","0.8","False","True","False","False","2025-10-28T22:22:16Z","0.435","True","False","False","0","False","True","GET","401","107","-1"
