"metric","kind","llm","variant","method","code","count","avg_ms","median_ms","p95_ms","avg_bytes","median_bytes","p95_bytes"
"http_status_count","endpoint","claude","v","GET","403","37",,,,,,
"http_status_count","endpoint","mistral","c","HEAD","400","35",,,,,,
"http_status_count","endpoint","mistral","c","GET","429","32",,,,,,
"http_status_count","endpoint","claude","v","HEAD","200","70",,,,,,
"http_status_count","endpoint","gemini","t","GET","ERR","97",,,,,,
"http_status_count","endpoint","claude","t","HEAD","406","18",,,,,,
"http_status_count","endpoint","deepseek","v","GET","502","4",,,,,,
"http_status_count","endpoint","claude","t","HEAD","403","54",,,,,,
"http_status_count","endpoint","gpt","c","HEAD","530","27",,,,,,
"http_status_count","endpoint","mistral","c","GET","ERR","150",,,,,,
"http_status_count","endpoint","gpt","v","HEAD","502","1",,,,,,
"http_status_count","endpoint","mistral","v","GET","400","27",,,,,,
"http_status_count","endpoint","gemini","c","GET","400","21",,,,,,
"http_status_count","endpoint","mistral","c","HEAD","429","15",,,,,,
"http_status_count","endpoint","deepseek","c","GET","502","1",,,,,,
"http_status_count","endpoint","gpt","v","GET","500","1",,,,,,
"http_status_count","endpoint","deepseek","c","HEAD","200","43",,,,,,
"http_status_count","endpoint","gpt","c","HEAD","401","375",,,,,,
"http_status_count","endpoint","deepseek","v","OPTIONS","ERR","1044",,,,,,
"http_status_count","endpoint","deepseek","c","HEAD","405","106",,,,,,
"http_status_count","endpoint","claude","v","HEAD","404","420",,,,,,
"http_status_count","endpoint","claude","c","HEAD","404","300",,,,,,
"http_status_count","endpoint","claude","c","HEAD","500","5",,,,,,
"http_status_count","endpoint","gemini","v","GET","429","40",,,,,,
"http_status_count","endpoint","gemini","c","HEAD","404","230",,,,,,
"http_status_count","endpoint","claude","c","HEAD","200","77",,,,,,
"http_status_count","endpoint","deepseek","t","HEAD","404","194",,,,,,
"http_status_count","endpoint","claude","t","GET","200","68",,,,,,
"http_status_count","endpoint","deepseek","v","GET","503","1",,,,,,
"http_status_count","endpoint","mistral","c","HEAD","ERR","147",,,,,,
"http_status_count","endpoint","gpt","t","GET","404","160",,,,,,
"http_status_count","endpoint","gemini","t","GET","405","9",,,,,,
"http_status_count","endpoint","gemini","t","HEAD","403","44",,,,,,
"http_status_count","endpoint","claude","t","GET","404","238",,,,,,
"http_status_count","endpoint","deepseek","v","HEAD","200","54",,,,,,
"http_status_count","endpoint","gemini","t","GET","200","78",,,,,,
"http_status_count","endpoint","claude","t","GET","502","1",,,,,,
"http_status_count","endpoint","gemini","c","GET","ERR","107",,,,,,
"http_status_count","endpoint","mistral","t","GET","302","10",,,,,,
"http_status_count","endpoint","mistral","c","HEAD","500","18",,,,,,
"http_status_count","endpoint","deepseek","c","HEAD","404","237",,,,,,
"http_status_count","endpoint","deepseek","v","HEAD","403","82",,,,,,
"http_status_count","endpoint","gemini","c","HEAD","405","52",,,,,,
"http_status_count","endpoint","mistral","c","GET","200","47",,,,,,
"http_status_count","endpoint","gpt","t","GET","200","76",,,,,,
"http_status_count","endpoint","mistral","v","GET","500","13",,,,,,
"http_status_count","endpoint","mistral","v","GET","429","10",,,,,,
"http_status_count","endpoint","gpt","c","GET","530","27",,,,,,
"http_status_count","endpoint","claude","t","HEAD","596","2",,,,,,
"http_status_count","endpoint","gpt","v","GET","200","71",,,,,,
"http_status_count","endpoint","gpt","v","HEAD","302","10",,,,,,
"http_status_count","endpoint","claude","v","GET","405","49",,,,,,
"http_status_count","endpoint","deepseek","c","HEAD","401","162",,,,,,
"http_status_count","endpoint","gemini","v","HEAD","405","70",,,,,,
"http_status_count","endpoint","claude","v","GET","200","83",,,,,,
"http_status_count","endpoint","claude","t","HEAD","500","5",,,,,,
"http_status_count","endpoint","gemini","t","HEAD","405","47",,,,,,
"http_status_count","endpoint","mistral","v","GET","403","60",,,,,,
"http_status_count","endpoint","gemini","v","GET","405","20",,,,,,
"http_status_count","endpoint","claude","c","HEAD","400","14",,,,,,
"http_status_count","endpoint","gpt","v","HEAD","ERR","134",,,,,,
"http_status_count","endpoint","gpt","v","OPTIONS","ERR","1138",,,,,,
"http_status_count","endpoint","gpt","v","GET","405","42",,,,,,
"http_status_count","endpoint","deepseek","c","HEAD","429","3",,,,,,
"http_status_count","endpoint","gemini","t","HEAD","503","2",,,,,,
"http_status_count","endpoint","claude","v","HEAD","596","2",,,,,,
"http_status_count","endpoint","mistral","v","HEAD","429","2",,,,,,
"http_status_count","endpoint","gpt","t","GET","400","61",,,,,,
"http_status_count","endpoint","claude","c","OPTIONS","ERR","854",,,,,,
"http_status_count","endpoint","mistral","c","GET","403","20",,,,,,
